ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TIC_3905,SUB_02465,2025-10-12,Online Chat,Network Issue,Medium,Resolved,1760252400000000000,24,Tier 1
TIC_3906,SUB_03009,2025-12-03,App,Complaint,Medium,Resolved,1764871200000000000,72,Tier 2
TIC_3907,SUB_03877,2025-10-08,App,Billing Query,Low,Resolved,1759910400000000000,24,Tier 3
TIC_3908,SUB_00826,2025-10-14,Retail Store,Plan Change,Low,Resolved,1760511600000000000,24,Tier 2
TIC_3909,SUB_03340,2025-10-03,App,Billing Query,Low,In Progress,,24,Tier 2
TIC_3910,SUB_03612,2025-12-29,Online Chat,Network Issue,Critical,Resolved,1767279600000000000,24,Tier 2
TIC_3911,SUB_02340,2025-09-17,Retail Store,Network Issue,Low,Resolved,1758344400000000000,48,Tier 3
TIC_3912,SUB_00182,2025-09-13,Retail Store,Complaint,Medium,Resolved,1757937600000000000,72,Tier 3
TIC_3913,SUB_04022,2025-12-02,Call Center,Complaint,High,Resolved,1764867600000000000,24,Field Ops
TIC_3914,SUB_01127,2025-10-12,Call Center,Billing Query,High,Resolved,1760468400000000000,24,Tier 2
TIC_3915,SUB_03399,2025-09-10,Call Center,Complaint,High,Resolved,1757509200000000000,24,Field Ops
TIC_3916,SUB_00069,2025-12-26,Retail Store,Complaint,Medium,Resolved,1766916000000000000,24,Tier 3
TIC_3917,SUB_01210,2025-10-16,App,Plan Change,Low,Resolved,1760648400000000000,72,Tier 1
TIC_3918,SUB_03151,2025-10-22,Call Center,Network Issue,Medium,Resolved,1761336000000000000,24,Tier 1
TIC_3919,SUB_02295,2025-11-21,Retail Store,Technical Support,Medium,Resolved,1763827200000000000,72,Tier 3
TIC_3920,SUB_03730,2025-10-13,App,Billing Query,Medium,Resolved,1760497200000000000,48,Tier 1
TIC_3921,SUB_04723,2025-12-27,Call Center,Billing Query,Medium,Resolved,1766988000000000000,24,Tier 3
TIC_3922,SUB_01819,2025-10-12,App,Complaint,High,Resolved,1760378400000000000,48,Tier 1
TIC_3923,SUB_02169,2025-10-28,Call Center,Plan Change,Medium,Resolved,1761685200000000000,24,Field Ops
TIC_3924,SUB_01357,2025-10-20,App,Technical Support,High,Open,,72,Tier 2
TIC_3925,SUB_01918,2025-09-09,Call Center,Plan Change,Critical,Resolved,1757700000000000000,72,Tier 2
TIC_3926,SUB_02724,2025-11-12,Call Center,Billing Query,Medium,Resolved,1763204400000000000,72,Field Ops
TIC_3927,SUB_00117,2025-10-16,Online Chat,Complaint,High,Open,,72,Tier 1
TIC_3928,SUB_04017,2025-10-01,App,Network Issue,Medium,Resolved,1759572000000000000,72,Field Ops
TIC_3929,SUB_04105,2025-09-18,App,Plan Change,High,Resolved,1758445200000000000,48,Tier 3
TIC_3930,SUB_04530,2025-12-11,App,Technical Support,Low,Open,,24,Tier 2
TIC_3931,SUB_02393,2025-10-22,App,Billing Query,Critical,Resolved,1761300000000000000,72,Tier 3
TIC_3932,SUB_02098,2025-10-24,Online Chat,Plan Change,High,In Progress,,24,Tier 1
TIC_3933,SUB_03606,2025-11-06,Call Center,Technical Support,High,Resolved,1762646400000000000,72,Field Ops
TIC_3934,SUB_02575,2025-10-21,App,Billing Query,Low,In Progress,,48,Field Ops
TIC_3935,SUB_00363,2025-12-09,App,Technical Support,Low,Resolved,1765378800000000000,48,Tier 1
TIC_3936,SUB_04079,2025-11-29,App,Plan Change,Low,Resolved,1764396000000000000,24,Tier 2
TIC_3937,SUB_03959,2025-10-28,App,Complaint,Low,Resolved,1761624000000000000,48,Tier 2
TIC_3938,SUB_01807,2025-09-29,App,Plan Change,High,Open,,24,Field Ops
TIC_3939,SUB_03989,2025-12-08,App,Complaint,Medium,Open,,72,Tier 3
TIC_3940,SUB_02391,2025-10-06,Call Center,Plan Change,High,Resolved,1760022000000000000,24,Field Ops
TIC_3941,SUB_02769,2025-12-11,App,Technical Support,Medium,Resolved,1765447200000000000,72,Tier 3
TIC_3942,SUB_04029,2025-10-16,App,Technical Support,High,Resolved,1760659200000000000,24,Tier 2
TIC_3943,SUB_03332,2025-09-09,Call Center,Plan Change,High,Resolved,1757412000000000000,48,Tier 2
TIC_3944,SUB_03433,2025-09-25,Call Center,Billing Query,Medium,Resolved,1758909600000000000,72,Field Ops
TIC_3945,SUB_00181,2025-11-21,Online Chat,Complaint,Medium,Open,,48,Field Ops
TIC_3946,SUB_00291,2025-10-06,Call Center,Network Issue,Low,Resolved,1759784400000000000,72,Tier 1
TIC_3947,SUB_01045,2025-09-21,Call Center,Billing Query,High,Resolved,1758708000000000000,72,Tier 3
TIC_3948,SUB_02236,2025-10-08,Call Center,Technical Support,High,Escalated,,48,Tier 1
TIC_3949,SUB_03333,2025-09-08,Retail Store,Technical Support,Low,Resolved,1757368800000000000,48,Tier 2
TIC_3950,SUB_02435,2025-12-10,Call Center,Complaint,Medium,Resolved,1765519200000000000,24,Tier 1
TIC_3951,SUB_00699,2025-09-12,Online Chat,Network Issue,Medium,Escalated,,72,Field Ops
TIC_3952,SUB_04684,2025-09-18,Call Center,Network Issue,Low,Resolved,1758448800000000000,24,Tier 2
TIC_3953,SUB_04729,2025-11-16,App,Complaint,High,Escalated,,24,Field Ops
TIC_3954,SUB_02570,2025-09-18,Retail Store,Network Issue,Low,Resolved,1758394800000000000,48,Tier 2
TIC_3955,SUB_01582,2025-12-03,Call Center,Plan Change,High,Resolved,1764986400000000000,48,Field Ops
TIC_3956,SUB_00702,2025-11-09,Call Center,Technical Support,Medium,Resolved,1762722000000000000,72,Tier 3
TIC_3957,SUB_01211,2025-12-09,Call Center,Network Issue,High,Resolved,1765443600000000000,72,Field Ops
TIC_3958,SUB_03218,2025-12-10,Call Center,Plan Change,Medium,Resolved,1765555200000000000,24,Tier 3
TIC_3959,SUB_03866,2025-09-25,Call Center,Plan Change,Low,Resolved,1758952800000000000,48,Tier 1
TIC_3960,SUB_03325,2025-12-24,Call Center,Technical Support,Medium,Resolved,1766768400000000000,48,Tier 2
TIC_3961,SUB_01564,2025-09-12,App,Complaint,High,Resolved,1757869200000000000,72,Tier 3
TIC_3962,SUB_00817,2025-10-05,Call Center,Network Issue,Low,Open,,72,Tier 2
TIC_3963,SUB_01056,2025-11-18,App,Plan Change,Low,Open,,24,Tier 2
TIC_3964,SUB_00247,2025-12-23,Call Center,Plan Change,Medium,Resolved,1766779200000000000,48,Field Ops
TIC_3965,SUB_04181,2025-12-01,Call Center,Billing Query,High,Open,,72,Tier 3
TIC_3966,SUB_03886,2025-12-21,App,Billing Query,Medium,In Progress,,48,Tier 2
TIC_3967,SUB_00492,2025-11-13,Call Center,Plan Change,Critical,Resolved,1763085600000000000,48,Tier 3
TIC_3968,SUB_00058,2025-09-13,Online Chat,Complaint,High,Resolved,1757797200000000000,48,Tier 3
TIC_3969,SUB_00129,2025-09-21,Call Center,Network Issue,Low,Resolved,1758470400000000000,48,Tier 2
TIC_3970,SUB_00686,2025-09-28,App,Technical Support,High,Escalated,,72,Field Ops
TIC_3971,SUB_04000,2025-11-10,Call Center,Network Issue,Medium,Resolved,1762848000000000000,48,Tier 3
TIC_3972,SUB_02702,2025-11-08,Online Chat,Complaint,Low,Resolved,1762840800000000000,72,Tier 3
TIC_3973,SUB_03155,2025-10-26,Online Chat,Billing Query,High,In Progress,,48,Tier 1
TIC_3974,SUB_03353,2025-12-07,Online Chat,Plan Change,Low,Open,,48,Tier 3
TIC_3975,SUB_01578,2025-10-16,Call Center,Complaint,Medium,Resolved,1760900400000000000,24,Field Ops
TIC_3976,SUB_04977,2025-10-13,Call Center,Billing Query,Low,Resolved,1760461200000000000,48,Tier 3
TIC_3977,SUB_00237,2025-11-18,App,Billing Query,Medium,Escalated,,24,Field Ops
TIC_3978,SUB_01037,2025-12-10,App,Network Issue,Low,Resolved,1765429200000000000,24,Tier 3
TIC_3979,SUB_04036,2025-12-19,Online Chat,Complaint,Medium,Resolved,1766390400000000000,72,Tier 2
TIC_3980,SUB_03260,2025-09-05,Call Center,Network Issue,High,Resolved,1757106000000000000,48,Tier 1
TIC_3981,SUB_01604,2025-12-13,Online Chat,Network Issue,Low,In Progress,,48,Field Ops
TIC_3982,SUB_04649,2025-11-04,App,Plan Change,Medium,Escalated,,24,Tier 1
TIC_3983,SUB_01798,2025-11-01,App,Complaint,Low,Resolved,1762297200000000000,24,Tier 3
TIC_3984,SUB_03562,2025-10-01,App,Complaint,Low,Resolved,1759338000000000000,24,Tier 1
TIC_3985,SUB_02267,2025-12-11,Call Center,Billing Query,Critical,Resolved,1765659600000000000,72,Field Ops
TIC_3986,SUB_03606,2025-12-06,Call Center,Plan Change,Medium,Resolved,1765144800000000000,72,Tier 3
TIC_3987,SUB_00669,2025-11-21,Online Chat,Technical Support,Medium,Resolved,1763946000000000000,72,Field Ops
TIC_3988,SUB_04209,2025-11-20,App,Technical Support,Medium,Resolved,1763856000000000000,48,Tier 3
TIC_3989,SUB_04327,2025-11-11,Call Center,Complaint,High,Resolved,1763114400000000000,24,Field Ops
TIC_3990,SUB_04904,2025-10-12,Retail Store,Complaint,Medium,Open,,24,Tier 3
TIC_3991,SUB_00834,2025-11-01,Call Center,Plan Change,Medium,In Progress,,72,Field Ops
TIC_3992,SUB_02835,2025-09-05,Online Chat,Billing Query,High,Resolved,1757257200000000000,48,Tier 1
TIC_3993,SUB_00400,2025-12-25,Online Chat,Technical Support,High,Escalated,,72,Field Ops
TIC_3994,SUB_03672,2025-10-03,App,Network Issue,Low,Resolved,1759780800000000000,48,Field Ops
TIC_3995,SUB_01727,2025-11-05,Call Center,Network Issue,Medium,Escalated,,24,Tier 1
TIC_3996,SUB_03865,2025-11-04,Retail Store,Network Issue,Medium,Resolved,1762318800000000000,48,Tier 3
TIC_3997,SUB_00203,2025-12-08,Call Center,Plan Change,Medium,Escalated,,48,Tier 1
TIC_3998,SUB_00142,2025-12-15,Call Center,Plan Change,Low,Resolved,1765807200000000000,48,Tier 1
TIC_3999,SUB_03093,2025-11-04,App,Complaint,High,Resolved,1762264800000000000,24,Tier 3
TIC_4000,SUB_04908,2025-10-29,App,Billing Query,High,In Progress,,24,Tier 3
TIC_4001,SUB_04276,2025-12-18,Call Center,Network Issue,High,Resolved,1766250000000000000,72,Tier 2
TIC_4002,SUB_00102,2025-12-28,Online Chat,Network Issue,High,In Progress,,72,Field Ops
TIC_4003,SUB_03535,2025-10-13,Online Chat,Billing Query,Medium,Resolved,1760486400000000000,24,Tier 3
TIC_4004,SUB_02538,2025-12-12,Online Chat,Complaint,Low,Escalated,,24,Tier 3
TIC_4005,SUB_02005,2025-11-29,Online Chat,Complaint,Medium,Open,,72,Tier 2
TIC_4006,SUB_01744,2025-09-21,App,Complaint,High,Resolved,1758607200000000000,48,Tier 3
TIC_4007,SUB_01661,2025-11-13,Call Center,Billing Query,High,Resolved,1763096400000000000,24,Field Ops
TIC_4008,SUB_02891,2025-12-14,App,Plan Change,Medium,Resolved,1766012400000000000,72,Tier 1
TIC_4009,SUB_01072,2025-12-04,Call Center,Billing Query,Medium,Escalated,,72,Tier 1
TIC_4010,SUB_03326,2025-10-11,App,Network Issue,High,Resolved,1760234400000000000,24,Field Ops
TIC_4011,SUB_04942,2025-11-09,Call Center,Complaint,High,Escalated,,24,Tier 1
TIC_4012,SUB_02005,2025-12-20,Call Center,Complaint,High,Resolved,1766520000000000000,72,Tier 1
TIC_4013,SUB_03774,2025-09-22,Online Chat,Network Issue,High,In Progress,,24,Field Ops
TIC_4014,SUB_02128,2025-09-10,App,Technical Support,Low,Resolved,1757746800000000000,72,Tier 2
TIC_4015,SUB_00898,2025-10-09,Call Center,Billing Query,Low,Resolved,1760227200000000000,72,Tier 1
TIC_4016,SUB_04906,2025-10-24,App,Network Issue,Medium,Resolved,1761469200000000000,72,Tier 2
TIC_4017,SUB_03778,2025-09-17,Call Center,Technical Support,High,Open,,48,Tier 2
TIC_4018,SUB_01692,2025-11-04,App,Technical Support,High,Resolved,1762315200000000000,48,Field Ops
TIC_4019,SUB_02693,2025-11-26,Online Chat,Complaint,High,Resolved,1764388800000000000,48,Tier 3
TIC_4020,SUB_00392,2025-10-30,Online Chat,Billing Query,High,Open,,72,Field Ops
TIC_4021,SUB_02633,2025-10-29,Call Center,Technical Support,Medium,Resolved,1761843600000000000,72,Field Ops
TIC_4022,SUB_01233,2025-12-21,Call Center,Plan Change,High,Resolved,1766300400000000000,24,Tier 3
TIC_4023,SUB_04208,2025-09-08,Call Center,Complaint,Medium,Resolved,1757394000000000000,48,Tier 1
TIC_4024,SUB_02015,2025-11-21,Call Center,Billing Query,High,Resolved,1763982000000000000,24,Tier 2
TIC_4025,SUB_03682,2025-11-30,Call Center,Network Issue,Low,Resolved,1764799200000000000,24,Tier 2
TIC_4026,SUB_04061,2025-12-31,Call Center,Complaint,Medium,In Progress,,72,Tier 2
TIC_4027,SUB_03402,2025-12-10,Online Chat,Complaint,Low,Resolved,1765566000000000000,48,Tier 3
TIC_4028,SUB_01128,2025-12-10,Call Center,Billing Query,Low,In Progress,,24,Field Ops
TIC_4029,SUB_04666,2025-11-08,Retail Store,Plan Change,High,Resolved,1762599600000000000,24,Tier 1
TIC_4030,SUB_01675,2025-10-16,Retail Store,Technical Support,High,Resolved,1760648400000000000,48,Tier 3
TIC_4031,SUB_01019,2025-11-15,Online Chat,Billing Query,Medium,Open,,24,Tier 3
TIC_4032,SUB_00097,2025-10-24,App,Billing Query,Medium,Resolved,1761429600000000000,48,Tier 1
TIC_4033,SUB_01686,2025-12-01,App,Network Issue,High,Open,,24,Tier 1
TIC_4034,SUB_00725,2025-10-13,Call Center,Network Issue,High,Resolved,1760641200000000000,72,Tier 2
TIC_4035,SUB_02700,2025-12-02,Call Center,Complaint,Low,Resolved,1764784800000000000,24,Tier 2
TIC_4036,SUB_04880,2025-10-03,Call Center,Billing Query,Low,Resolved,1759590000000000000,72,Tier 3
TIC_4037,SUB_02603,2025-10-10,Call Center,Technical Support,Critical,Resolved,1760310000000000000,72,Field Ops
TIC_4038,SUB_02074,2025-12-23,Retail Store,Complaint,Medium,Resolved,1766574000000000000,48,Field Ops
TIC_4039,SUB_03447,2025-11-08,Online Chat,Technical Support,Medium,Resolved,1762779600000000000,24,Tier 1
TIC_4040,SUB_02526,2025-10-10,Call Center,Complaint,Medium,Resolved,1760155200000000000,72,Field Ops
TIC_4041,SUB_00983,2025-10-24,App,Network Issue,Medium,In Progress,,72,Tier 1
TIC_4042,SUB_00097,2025-12-22,App,Billing Query,High,Escalated,,24,Field Ops
TIC_4043,SUB_03078,2025-09-26,App,Technical Support,Critical,In Progress,,48,Tier 2
TIC_4044,SUB_04974,2025-10-04,Online Chat,Technical Support,Low,Open,,24,Field Ops
TIC_4045,SUB_01762,2025-12-24,Call Center,Network Issue,Medium,Open,,48,Tier 3
TIC_4046,SUB_00531,2025-11-06,Call Center,Network Issue,High,In Progress,,72,Tier 2
TIC_4047,SUB_02430,2025-12-06,Call Center,Network Issue,Medium,Resolved,1765195200000000000,48,Tier 3
TIC_4048,SUB_01049,2025-11-30,App,Plan Change,Low,Resolved,1764547200000000000,24,Tier 1
TIC_4049,SUB_01373,2025-10-06,App,Billing Query,Critical,Resolved,1760007600000000000,72,Field Ops
TIC_4050,SUB_04112,2025-12-20,Call Center,Technical Support,Medium,Resolved,1766304000000000000,24,Tier 2
TIC_4051,SUB_01117,2025-11-24,App,Billing Query,Medium,Resolved,1764223200000000000,24,Tier 2
TIC_4052,SUB_03642,2025-11-30,Call Center,Technical Support,High,Resolved,1764734400000000000,24,Tier 3
TIC_4053,SUB_03297,2025-09-27,Call Center,Billing Query,Low,Escalated,,24,Field Ops
TIC_4054,SUB_01206,2025-12-06,Online Chat,Complaint,Medium,Resolved,1765126800000000000,72,Tier 2
TIC_4055,SUB_02057,2025-12-30,Call Center,Network Issue,Medium,Open,,72,Tier 3
TIC_4056,SUB_02050,2025-09-29,Call Center,Complaint,Medium,Resolved,1759118400000000000,72,Tier 1
TIC_4057,SUB_04919,2025-11-23,Online Chat,Complaint,Low,Resolved,1763881200000000000,48,Tier 3
TIC_4058,SUB_00133,2025-09-24,Online Chat,Billing Query,Critical,Resolved,1758981600000000000,24,Tier 1
TIC_4059,SUB_03837,2025-12-27,Call Center,Complaint,High,Escalated,,24,Tier 3
TIC_4060,SUB_04372,2025-10-09,Call Center,Billing Query,Medium,Resolved,1760101200000000000,24,Tier 3
TIC_4061,SUB_01668,2025-11-02,Call Center,Technical Support,Medium,In Progress,,72,Tier 2
TIC_4062,SUB_01157,2025-10-12,Call Center,Complaint,Low,Resolved,1760410800000000000,72,Tier 3
TIC_4063,SUB_04113,2025-12-09,App,Plan Change,Medium,Resolved,1765558800000000000,48,Tier 1
TIC_4064,SUB_00537,2025-09-26,App,Network Issue,Medium,In Progress,,48,Tier 3
TIC_4065,SUB_04602,2025-09-07,Call Center,Complaint,Low,Open,,48,Tier 2
TIC_4066,SUB_03062,2025-11-02,App,Complaint,High,Resolved,1762084800000000000,48,Tier 3
TIC_4067,SUB_04057,2025-11-22,Retail Store,Technical Support,Medium,Resolved,1763967600000000000,24,Field Ops
TIC_4068,SUB_02463,2025-09-13,Call Center,Billing Query,Low,Resolved,1758056400000000000,24,Tier 3
TIC_4069,SUB_01628,2025-09-14,Online Chat,Billing Query,Medium,Escalated,,24,Field Ops
TIC_4070,SUB_02551,2025-10-17,App,Billing Query,Medium,In Progress,,48,Field Ops
TIC_4071,SUB_04864,2025-11-05,Online Chat,Billing Query,Low,Resolved,1762592400000000000,24,Tier 3
TIC_4072,SUB_00975,2025-11-03,Online Chat,Network Issue,Low,Resolved,1762398000000000000,48,Field Ops
TIC_4073,SUB_02027,2025-12-04,Call Center,Technical Support,Low,Escalated,,48,Field Ops
TIC_4074,SUB_03891,2025-12-27,Call Center,Network Issue,Low,Resolved,1767067200000000000,24,Tier 3
TIC_4075,SUB_01575,2025-10-07,Online Chat,Billing Query,Low,Resolved,1759946400000000000,48,Field Ops
TIC_4076,SUB_01614,2025-12-30,Online Chat,Billing Query,High,Escalated,,48,Tier 2
TIC_4077,SUB_00397,2025-11-21,App,Billing Query,High,Resolved,1763816400000000000,72,Tier 3
TIC_4078,SUB_00992,2025-10-27,Call Center,Technical Support,High,Resolved,1761627600000000000,24,Tier 2
TIC_4079,SUB_00398,2025-11-29,Call Center,Network Issue,Low,Resolved,1764403200000000000,48,Tier 3
TIC_4080,SUB_04388,2025-10-24,Call Center,Technical Support,Medium,Resolved,1761588000000000000,24,Tier 1
TIC_4081,SUB_02471,2025-10-05,App,Billing Query,High,Resolved,1759669200000000000,48,Tier 1
TIC_4082,SUB_00645,2025-10-10,Call Center,Network Issue,Critical,Resolved,1760320800000000000,24,Tier 1
TIC_4083,SUB_03167,2025-11-24,App,Network Issue,Low,Resolved,1764158400000000000,72,Tier 3
TIC_4084,SUB_02201,2025-12-03,Online Chat,Billing Query,Low,Resolved,1764997200000000000,24,Tier 1
TIC_4085,SUB_01208,2025-09-18,Call Center,Technical Support,Low,Resolved,1758200400000000000,48,Tier 2
TIC_4086,SUB_04630,2025-09-15,Online Chat,Network Issue,Low,Resolved,1757926800000000000,72,Field Ops
TIC_4087,SUB_01904,2025-10-21,App,Billing Query,Low,In Progress,,72,Tier 1
TIC_4088,SUB_02081,2025-09-21,Online Chat,Network Issue,Low,Resolved,1758430800000000000,24,Field Ops
TIC_4089,SUB_01990,2025-11-12,App,Billing Query,Medium,Escalated,,24,Tier 3
TIC_4090,SUB_00926,2025-10-25,App,Technical Support,Medium,In Progress,,24,Tier 2
TIC_4091,SUB_01087,2025-10-22,Online Chat,Plan Change,Medium,Resolved,1761166800000000000,72,Tier 3
TIC_4092,SUB_02499,2025-10-04,App,Plan Change,High,Resolved,1759816800000000000,24,Tier 3
TIC_4093,SUB_01278,2025-11-04,App,Billing Query,Medium,Resolved,1762516800000000000,24,Tier 1
TIC_4094,SUB_03167,2025-12-30,App,Technical Support,High,Resolved,1767160800000000000,24,Tier 1
TIC_4095,SUB_00906,2025-12-25,App,Technical Support,Critical,Resolved,1766649600000000000,72,Field Ops
TIC_4096,SUB_02934,2025-09-13,App,Plan Change,Medium,Open,,48,Field Ops
TIC_4097,SUB_02878,2025-10-21,Online Chat,Network Issue,High,Open,,72,Tier 3
TIC_4098,SUB_01158,2025-10-30,Call Center,Technical Support,High,Resolved,1762088400000000000,48,Tier 3
TIC_4099,SUB_02719,2025-11-15,Online Chat,Plan Change,High,In Progress,,72,Tier 2
TIC_4100,SUB_03428,2025-12-03,Online Chat,Network Issue,Medium,Resolved,1764734400000000000,24,Tier 1
TIC_4101,SUB_00842,2025-11-01,Retail Store,Technical Support,High,Escalated,,24,Tier 1
TIC_4102,SUB_04634,2025-09-20,App,Complaint,Medium,Resolved,1758477600000000000,48,Tier 2
TIC_4103,SUB_03992,2025-10-08,Retail Store,Network Issue,Medium,In Progress,,72,Tier 1
TIC_4104,SUB_03305,2025-10-08,Call Center,Plan Change,Low,Resolved,1759960800000000000,48,Tier 3
TIC_4105,SUB_04120,2025-09-13,Online Chat,Technical Support,Critical,Resolved,1757890800000000000,24,Tier 1
TIC_4106,SUB_02633,2025-10-04,Call Center,Plan Change,Low,Resolved,1759665600000000000,72,Field Ops
TIC_4107,SUB_00409,2025-12-01,App,Plan Change,Low,Resolved,1764784800000000000,48,Tier 2
TIC_4108,SUB_00279,2025-10-02,Call Center,Complaint,Low,Resolved,1759482000000000000,72,Field Ops
TIC_4109,SUB_03510,2025-11-29,Call Center,Complaint,Medium,Resolved,1764712800000000000,48,Field Ops
TIC_4110,SUB_00835,2025-11-23,Call Center,Technical Support,High,Resolved,1763971200000000000,48,Tier 1
TIC_4111,SUB_04640,2025-12-18,App,Network Issue,Critical,Escalated,,72,Tier 2
TIC_4112,SUB_04810,2025-11-28,Online Chat,Plan Change,Medium,Resolved,1764457200000000000,48,Tier 3
TIC_4113,SUB_02211,2025-12-01,Call Center,Complaint,Medium,Escalated,,24,Tier 1
TIC_4114,SUB_04310,2025-11-14,Call Center,Plan Change,Medium,Resolved,1763294400000000000,48,Field Ops
TIC_4115,SUB_00025,2025-09-22,Call Center,Plan Change,High,Resolved,1758560400000000000,48,Tier 1
TIC_4116,SUB_02747,2025-10-23,Call Center,Complaint,Low,In Progress,,48,Field Ops
TIC_4117,SUB_02486,2025-12-06,Online Chat,Billing Query,Low,Resolved,1765134000000000000,48,Tier 3
TIC_4118,SUB_03934,2025-09-30,Online Chat,Complaint,Low,Open,,48,Field Ops
TIC_4119,SUB_04831,2025-11-10,Online Chat,Complaint,High,Resolved,1762858800000000000,24,Field Ops
TIC_4120,SUB_04558,2025-09-07,Call Center,Plan Change,Low,In Progress,,48,Tier 2
TIC_4121,SUB_02824,2025-11-30,App,Network Issue,Medium,Resolved,1764666000000000000,24,Tier 3
TIC_4122,SUB_01503,2025-12-27,Call Center,Plan Change,Low,Resolved,1766833200000000000,48,Tier 1
TIC_4123,SUB_04453,2025-11-10,Call Center,Plan Change,Low,Resolved,1762826400000000000,24,Field Ops
TIC_4124,SUB_04351,2025-11-01,App,Complaint,Medium,Open,,72,Field Ops
TIC_4125,SUB_04995,2025-12-13,Online Chat,Plan Change,High,Open,,48,Field Ops
TIC_4126,SUB_04961,2025-10-20,App,Plan Change,Low,Resolved,1761098400000000000,72,Tier 1
TIC_4127,SUB_00396,2025-12-15,App,Network Issue,Low,Escalated,,72,Field Ops
TIC_4128,SUB_04000,2025-11-24,Retail Store,Billing Query,Medium,Resolved,1763971200000000000,48,Tier 3
TIC_4129,SUB_01120,2025-10-28,Online Chat,Billing Query,Medium,Escalated,,72,Field Ops
TIC_4130,SUB_02453,2025-10-16,Call Center,Billing Query,Medium,Escalated,,72,Tier 3
