bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_9271,SUB_03091,2025-12-01,78.65615397360203,Paid,2026-01-14,0,Service Issue
BILL_9272,SUB_03091,2026-01-01,114.0291015103211,Paid,2026-01-20,0,Service Issue
BILL_9273,SUB_03092,2025-11-01,399.3418992013025,Partial,2026-01-07,20,
BILL_9274,SUB_03092,2025-12-01,362.14583892706156,Paid,2026-01-05,0,Service Issue
BILL_9275,SUB_03092,2026-01-01,383.9689156034549,Paid,2026-01-12,10,Promo
BILL_9276,SUB_03093,2025-11-01,283.9373304997443,Overdue,2026-01-19,0,Billing Error
BILL_9277,SUB_03093,2025-12-01,291.5484102269059,Paid,2026-01-03,0,Service Issue
BILL_9278,SUB_03093,2026-01-01,210.77700405554108,Overdue,2026-01-04,10,Billing Error
BILL_9279,SUB_03094,2025-11-01,121.11908364046315,Partial,2026-01-18,20,
BILL_9280,SUB_03094,2025-12-01,112.41070235424071,Paid,2026-01-10,0,Service Issue
BILL_9281,SUB_03094,2026-01-01,112.72792023417162,Paid,2026-01-20,20,
BILL_9282,SUB_03095,2025-11-01,91.1660295981831,Paid,2026-01-19,20,Service Issue
BILL_9283,SUB_03095,2025-12-01,72.9093057265794,Paid,2026-01-07,20,
BILL_9284,SUB_03095,2026-01-01,83.01827494957863,Overdue,2026-01-05,0,
BILL_9285,SUB_03096,2025-11-01,326.564848255474,Paid,2026-01-18,10,Promo
BILL_9286,SUB_03096,2025-12-01,294.9073381726933,Overdue,2026-01-20,50,Promo
BILL_9287,SUB_03096,2026-01-01,296.39518593436986,Overdue,2026-01-12,20,
BILL_9288,SUB_03097,2025-11-01,250.39445635726767,Paid,2026-01-19,0,
BILL_9289,SUB_03097,2025-12-01,306.466262291647,Overdue,2026-01-17,10,
BILL_9290,SUB_03097,2026-01-01,246.80329924982072,Overdue,2026-01-20,20,
BILL_9291,SUB_03098,2025-11-01,227.19717968497133,Overdue,2026-01-10,0,
BILL_9292,SUB_03098,2025-12-01,228.80545992518975,Paid,2026-01-18,20,
BILL_9293,SUB_03098,2026-01-01,256.7044514947752,Paid,2026-01-17,20,
BILL_9294,SUB_03099,2025-11-01,268.94096346373266,Paid,2026-01-07,0,
BILL_9295,SUB_03099,2025-12-01,305.7241949062657,Partial,2026-01-20,0,
BILL_9296,SUB_03099,2026-01-01,207.9736401859415,Paid,2026-01-05,10,Billing Error
BILL_9297,SUB_03100,2025-11-01,458.6231847750122,Paid,2026-01-12,0,
BILL_9298,SUB_03100,2025-12-01,343.6910212377962,Paid,2026-01-16,0,Billing Error
BILL_9299,SUB_03100,2026-01-01,462.9024372075497,Paid,2026-01-10,0,Promo
BILL_9300,SUB_03101,2025-11-01,316.8409077822959,Paid,2026-01-12,0,
BILL_9301,SUB_03101,2025-12-01,346.7816712441359,Partial,2026-01-11,20,Billing Error
BILL_9302,SUB_03101,2026-01-01,306.70665597333124,Partial,2026-01-11,10,Promo
BILL_9303,SUB_03102,2025-11-01,61.31858311193524,Paid,2026-01-20,0,
BILL_9304,SUB_03102,2025-12-01,77.34775551373562,Paid,2026-01-02,0,
BILL_9305,SUB_03102,2026-01-01,82.49121879967046,Paid,2026-01-18,10,Promo
BILL_9306,SUB_03103,2025-11-01,83.84956583808135,Overdue,2026-01-20,0,Billing Error
BILL_9307,SUB_03103,2025-12-01,112.15499524621826,Overdue,2026-01-19,50,Billing Error
BILL_9308,SUB_03103,2026-01-01,82.18299299345449,Pending,2026-01-18,0,Service Issue
BILL_9309,SUB_03104,2025-11-01,435.51737170188534,Paid,2026-01-20,0,
BILL_9310,SUB_03104,2025-12-01,471.14366918209777,Paid,2026-01-04,50,
BILL_9311,SUB_03104,2026-01-01,341.86144437559307,Paid,2026-01-14,0,
BILL_9312,SUB_03105,2025-11-01,468.51132499573,Overdue,2026-01-03,0,Service Issue
BILL_9313,SUB_03105,2025-12-01,449.726819605756,Paid,2026-01-10,0,Service Issue
BILL_9314,SUB_03105,2026-01-01,459.54311913542045,Paid,2026-01-14,0,
BILL_9315,SUB_03106,2025-11-01,227.95997040011108,Overdue,2026-01-02,0,
BILL_9316,SUB_03106,2025-12-01,220.34644361560032,Overdue,2026-01-11,0,Service Issue
BILL_9317,SUB_03106,2026-01-01,245.8072806575214,Paid,2026-01-04,0,Billing Error
BILL_9318,SUB_03107,2025-11-01,268.37688301216866,Partial,2026-01-11,50,
BILL_9319,SUB_03107,2025-12-01,312.3124347532181,Paid,2026-01-20,0,
BILL_9320,SUB_03107,2026-01-01,300.75269065745647,Paid,2026-01-08,20,
BILL_9321,SUB_03108,2025-11-01,224.1681491654976,Paid,2026-01-18,0,Promo
BILL_9322,SUB_03108,2025-12-01,154.41555705423053,Partial,2026-01-13,0,
BILL_9323,SUB_03108,2026-01-01,229.5682867789128,Paid,2026-01-09,20,Service Issue
BILL_9324,SUB_03109,2025-11-01,95.22179767190511,Paid,2026-01-19,50,
BILL_9325,SUB_03109,2025-12-01,100.82072245377014,Paid,2026-01-04,0,
BILL_9326,SUB_03109,2026-01-01,90.62601814293947,Overdue,2026-01-05,0,Service Issue
BILL_9327,SUB_03110,2025-11-01,86.71681075874316,Paid,2026-01-09,0,Promo
BILL_9328,SUB_03110,2025-12-01,77.88443353159883,Pending,2026-01-06,50,
BILL_9329,SUB_03110,2026-01-01,80.94945246199285,Overdue,2026-01-12,10,
BILL_9330,SUB_03111,2025-11-01,80.52670312504456,Paid,2026-01-03,10,
BILL_9331,SUB_03111,2025-12-01,71.86505705289107,Overdue,2026-01-20,0,Service Issue
BILL_9332,SUB_03111,2026-01-01,63.11012627252112,Paid,2026-01-04,0,Promo
BILL_9333,SUB_03112,2025-11-01,500.8947907351785,Pending,2026-01-13,0,
BILL_9334,SUB_03112,2025-12-01,408.4853199824822,Paid,2026-01-08,20,Promo
BILL_9335,SUB_03112,2026-01-01,508.2491527604225,Paid,2026-01-07,0,Billing Error
BILL_9336,SUB_03113,2025-11-01,509.2071153159693,Paid,2026-01-09,0,Billing Error
BILL_9337,SUB_03113,2025-12-01,459.4430126206277,Paid,2026-01-06,50,
BILL_9338,SUB_03113,2026-01-01,506.3970434796512,Paid,2026-01-14,0,
BILL_9339,SUB_03114,2025-11-01,205.29023292724756,Paid,2026-01-14,0,
BILL_9340,SUB_03114,2025-12-01,210.03863244207295,Paid,2026-01-02,20,Promo
BILL_9341,SUB_03114,2026-01-01,219.01343923774874,Paid,2026-01-15,0,
BILL_9342,SUB_03115,2025-11-01,107.12384513401204,Partial,2026-01-05,0,
BILL_9343,SUB_03115,2025-12-01,146.02956148452338,Paid,2026-01-02,0,
BILL_9344,SUB_03115,2026-01-01,119.57769447560453,Partial,2026-01-15,10,Billing Error
BILL_9345,SUB_03116,2025-11-01,270.02650816673,Paid,2026-01-20,10,Promo
BILL_9346,SUB_03116,2025-12-01,209.61327380271894,Paid,2026-01-20,10,Promo
BILL_9347,SUB_03116,2026-01-01,191.5403349761251,Paid,2026-01-04,50,
BILL_9348,SUB_03117,2025-11-01,60.730919429499274,Paid,2026-01-12,20,Service Issue
BILL_9349,SUB_03117,2025-12-01,54.86212418610956,Paid,2026-01-10,0,
BILL_9350,SUB_03117,2026-01-01,70.4333033167716,Partial,2026-01-20,20,Service Issue
BILL_9351,SUB_03118,2025-11-01,143.10283492064605,Paid,2026-01-03,0,Service Issue
BILL_9352,SUB_03118,2025-12-01,139.21659488823948,Paid,2026-01-14,0,Promo
BILL_9353,SUB_03118,2026-01-01,139.06121166161307,Overdue,2026-01-04,10,Promo
BILL_9354,SUB_03119,2025-11-01,299.72132359425706,Paid,2026-01-12,50,Promo
BILL_9355,SUB_03119,2025-12-01,348.70663893259376,Paid,2026-01-15,10,Promo
BILL_9356,SUB_03119,2026-01-01,338.75216811676233,Paid,2026-01-16,50,Service Issue
BILL_9357,SUB_03120,2025-11-01,201.16648889375287,Paid,2026-01-06,0,Promo
BILL_9358,SUB_03120,2025-12-01,178.80068999488745,Paid,2026-01-08,0,
BILL_9359,SUB_03120,2026-01-01,191.20789531439368,Partial,2026-01-03,20,
BILL_9360,SUB_03121,2025-11-01,376.5469539688852,Paid,2026-01-07,20,Promo
BILL_9361,SUB_03121,2025-12-01,473.35296272570275,Paid,2026-01-12,0,
BILL_9362,SUB_03121,2026-01-01,479.2627564294265,Paid,2026-01-03,50,Service Issue
BILL_9363,SUB_03122,2025-11-01,347.68215443533984,Paid,2026-01-14,0,
BILL_9364,SUB_03122,2025-12-01,371.7238761606514,Paid,2026-01-02,20,
BILL_9365,SUB_03122,2026-01-01,361.1065908810208,Paid,2026-01-04,10,Service Issue
BILL_9366,SUB_03123,2025-11-01,209.8155987629944,Overdue,2026-01-03,10,Service Issue
BILL_9367,SUB_03123,2025-12-01,202.85462575636987,Partial,2026-01-20,20,
BILL_9368,SUB_03123,2026-01-01,244.92455548759477,Paid,2026-01-10,50,Promo
BILL_9369,SUB_03124,2025-11-01,459.5756443604738,Paid,2026-01-19,0,
BILL_9370,SUB_03124,2025-12-01,403.8141653965048,Partial,2026-01-02,20,
BILL_9371,SUB_03124,2026-01-01,451.3456688778695,Pending,2026-01-15,0,
BILL_9372,SUB_03125,2025-11-01,558.9335121596364,Paid,2026-01-15,0,Service Issue
BILL_9373,SUB_03125,2025-12-01,532.2810072364613,Paid,2026-01-19,20,
BILL_9374,SUB_03125,2026-01-01,426.1430509599224,Paid,2026-01-14,10,Promo
BILL_9375,SUB_03126,2025-11-01,444.12434565794945,Paid,2026-01-05,0,
BILL_9376,SUB_03126,2025-12-01,448.411901566459,Paid,2026-01-19,0,
BILL_9377,SUB_03126,2026-01-01,335.56751069607844,Pending,2026-01-20,0,
BILL_9378,SUB_03127,2025-11-01,509.62421285623606,Paid,2026-01-05,10,Billing Error
BILL_9379,SUB_03127,2025-12-01,507.4436783149944,Paid,2026-01-07,0,
BILL_9380,SUB_03127,2026-01-01,358.9966288891912,Paid,2026-01-13,0,Billing Error
BILL_9381,SUB_03128,2025-11-01,369.4849843197375,Paid,2026-01-10,10,Service Issue
BILL_9382,SUB_03128,2025-12-01,319.05085068351383,Paid,2026-01-14,10,
BILL_9383,SUB_03128,2026-01-01,370.1663875064756,Pending,2026-01-15,50,
BILL_9384,SUB_03129,2025-11-01,194.62572077190828,Paid,2026-01-16,0,Promo
BILL_9385,SUB_03129,2025-12-01,166.91845376569984,Partial,2026-01-15,0,Service Issue
BILL_9386,SUB_03129,2026-01-01,161.282777096682,Paid,2026-01-19,0,
BILL_9387,SUB_03130,2025-11-01,420.7005030509881,Paid,2026-01-03,0,
BILL_9388,SUB_03130,2025-12-01,428.2725481543487,Partial,2026-01-04,0,Billing Error
BILL_9389,SUB_03130,2026-01-01,296.96203120230757,Paid,2026-01-19,0,
BILL_9390,SUB_03131,2025-11-01,364.77143902969624,Overdue,2026-01-20,0,Promo
BILL_9391,SUB_03131,2025-12-01,259.92951298353177,Paid,2026-01-19,0,Promo
BILL_9392,SUB_03131,2026-01-01,291.693319430272,Paid,2026-01-16,50,Service Issue
BILL_9393,SUB_03132,2025-11-01,146.96894331329338,Paid,2026-01-07,0,
BILL_9394,SUB_03132,2025-12-01,147.7383674391918,Overdue,2026-01-05,0,Service Issue
BILL_9395,SUB_03132,2026-01-01,145.01372458413167,Partial,2026-01-11,0,
BILL_9396,SUB_03133,2025-11-01,159.05077406876333,Paid,2026-01-13,0,
BILL_9397,SUB_03133,2025-12-01,166.37135174587928,Paid,2026-01-06,0,Service Issue
BILL_9398,SUB_03133,2026-01-01,229.0248868611404,Paid,2026-01-06,10,Promo
BILL_9399,SUB_03134,2025-11-01,183.1686021788384,Overdue,2026-01-17,20,Billing Error
BILL_9400,SUB_03134,2025-12-01,182.91204069363428,Paid,2026-01-19,50,
BILL_9401,SUB_03134,2026-01-01,249.53684252269258,Paid,2026-01-16,10,Promo
BILL_9402,SUB_03135,2025-11-01,404.64191339374617,Paid,2026-01-09,0,Promo
BILL_9403,SUB_03135,2025-12-01,360.2737077554815,Paid,2026-01-02,50,Service Issue
BILL_9404,SUB_03135,2026-01-01,331.7868466193732,Overdue,2026-01-10,0,
BILL_9405,SUB_03136,2025-11-01,545.6850434437206,Paid,2026-01-13,0,Service Issue
BILL_9406,SUB_03136,2025-12-01,565.4313437433145,Paid,2026-01-02,0,
BILL_9407,SUB_03136,2026-01-01,387.8546510213833,Paid,2026-01-06,50,Billing Error
BILL_9408,SUB_03137,2025-11-01,365.7490363153169,Paid,2026-01-10,0,Promo
BILL_9409,SUB_03137,2025-12-01,323.81867335851274,Paid,2026-01-02,0,
BILL_9410,SUB_03137,2026-01-01,405.59779456431755,Partial,2026-01-15,0,
BILL_9411,SUB_03138,2025-11-01,59.121041912725104,Pending,2026-01-18,0,
BILL_9412,SUB_03138,2025-12-01,68.40865808749577,Paid,2026-01-04,0,Billing Error
BILL_9413,SUB_03138,2026-01-01,63.995990222462176,Paid,2026-01-17,20,Promo
BILL_9414,SUB_03139,2025-11-01,201.28865182232164,Paid,2026-01-09,20,
BILL_9415,SUB_03139,2025-12-01,226.35355494948936,Overdue,2026-01-20,0,Billing Error
BILL_9416,SUB_03139,2026-01-01,195.65603053322548,Paid,2026-01-16,0,Promo
BILL_9417,SUB_03140,2025-11-01,475.7842421089572,Paid,2026-01-03,0,Service Issue
BILL_9418,SUB_03140,2025-12-01,395.1649656478826,Paid,2026-01-07,10,Promo
BILL_9419,SUB_03140,2026-01-01,363.6237079800318,Overdue,2026-01-11,0,
BILL_9420,SUB_03141,2025-11-01,294.6572853187938,Paid,2026-01-14,0,
BILL_9421,SUB_03141,2025-12-01,299.8026937652427,Overdue,2026-01-16,0,
BILL_9422,SUB_03141,2026-01-01,297.405983716535,Paid,2026-01-12,10,
BILL_9423,SUB_03142,2025-11-01,119.07320946368156,Overdue,2026-01-10,0,Service Issue
BILL_9424,SUB_03142,2025-12-01,108.74238711790812,Paid,2026-01-15,10,Service Issue
BILL_9425,SUB_03142,2026-01-01,122.47002864257324,Paid,2026-01-04,50,
BILL_9426,SUB_03143,2025-11-01,398.24698239468523,Paid,2026-01-17,0,
BILL_9427,SUB_03143,2025-12-01,352.39486912850947,Paid,2026-01-09,20,
BILL_9428,SUB_03143,2026-01-01,337.31214109762004,Paid,2026-01-12,0,
BILL_9429,SUB_03144,2025-11-01,402.7181400606248,Paid,2026-01-03,0,Service Issue
BILL_9430,SUB_03144,2025-12-01,288.68666096587054,Pending,2026-01-06,0,Promo
BILL_9431,SUB_03144,2026-01-01,297.31238951353464,Partial,2026-01-13,50,Promo
BILL_9432,SUB_03145,2025-11-01,378.88770407327894,Paid,2026-01-10,10,
BILL_9433,SUB_03145,2025-12-01,444.9975986025822,Paid,2026-01-12,20,Promo
BILL_9434,SUB_03145,2026-01-01,464.9882271698638,Paid,2026-01-17,10,Service Issue
BILL_9435,SUB_03146,2025-11-01,319.94815739397995,Partial,2026-01-11,20,Promo
BILL_9436,SUB_03146,2025-12-01,398.46884883563007,Partial,2026-01-12,10,Promo
BILL_9437,SUB_03146,2026-01-01,379.1715002524352,Paid,2026-01-02,0,
BILL_9438,SUB_03147,2025-11-01,507.0223393529382,Overdue,2026-01-02,50,Service Issue
BILL_9439,SUB_03147,2025-12-01,517.3160704552096,Paid,2026-01-02,0,
BILL_9440,SUB_03147,2026-01-01,490.8120473713983,Paid,2026-01-16,0,Service Issue
BILL_9441,SUB_03148,2025-11-01,180.0704749710502,Paid,2026-01-10,50,
BILL_9442,SUB_03148,2025-12-01,161.33561771905673,Paid,2026-01-07,10,
BILL_9443,SUB_03148,2026-01-01,207.2699623396264,Paid,2026-01-20,50,
BILL_9444,SUB_03149,2025-11-01,205.1302166678909,Paid,2026-01-09,10,Billing Error
BILL_9445,SUB_03149,2025-12-01,206.41116931827756,Paid,2026-01-18,0,Promo
BILL_9446,SUB_03149,2026-01-01,255.4426115335851,Partial,2026-01-13,10,
BILL_9447,SUB_03150,2025-11-01,179.72607423811394,Paid,2026-01-03,0,Promo
BILL_9448,SUB_03150,2025-12-01,175.04710976562404,Paid,2026-01-09,50,Promo
BILL_9449,SUB_03150,2026-01-01,181.09337730308928,Overdue,2026-01-02,0,Billing Error
BILL_9450,SUB_03151,2025-11-01,177.87234832189162,Pending,2026-01-14,10,
BILL_9451,SUB_03151,2025-12-01,167.67016609244507,Paid,2026-01-12,0,
BILL_9452,SUB_03151,2026-01-01,142.2168027734313,Paid,2026-01-20,0,Billing Error
BILL_9453,SUB_03152,2025-11-01,259.86022030318907,Paid,2026-01-03,10,
BILL_9454,SUB_03152,2025-12-01,253.1431611820103,Partial,2026-01-19,10,
BILL_9455,SUB_03152,2026-01-01,197.18571773257747,Paid,2026-01-05,0,
BILL_9456,SUB_03153,2025-11-01,176.23270310552135,Overdue,2026-01-08,0,Service Issue
BILL_9457,SUB_03153,2025-12-01,146.55994077228894,Paid,2026-01-06,20,Billing Error
BILL_9458,SUB_03153,2026-01-01,209.09426751931895,Paid,2026-01-10,10,
BILL_9459,SUB_03154,2025-11-01,307.7030919954861,Paid,2026-01-14,20,Billing Error
BILL_9460,SUB_03154,2025-12-01,268.5259852930086,Paid,2026-01-19,10,
BILL_9461,SUB_03154,2026-01-01,274.17095790941556,Paid,2026-01-16,20,Service Issue
BILL_9462,SUB_03155,2025-11-01,96.57326647320745,Paid,2026-01-19,0,
BILL_9463,SUB_03155,2025-12-01,84.745903054456,Overdue,2026-01-02,10,Promo
BILL_9464,SUB_03155,2026-01-01,78.43013322104748,Partial,2026-01-05,0,
BILL_9465,SUB_03156,2025-11-01,264.98361894926705,Paid,2026-01-14,20,Service Issue
BILL_9466,SUB_03156,2025-12-01,222.4463076719984,Overdue,2026-01-15,0,
BILL_9467,SUB_03156,2026-01-01,219.95241256772485,Partial,2026-01-09,0,Promo
BILL_9468,SUB_03157,2025-11-01,322.53284326656785,Paid,2026-01-06,0,
BILL_9469,SUB_03157,2025-12-01,312.49330213317535,Paid,2026-01-08,0,Billing Error
BILL_9470,SUB_03157,2026-01-01,293.4786569981481,Paid,2026-01-10,20,Billing Error
BILL_9471,SUB_03158,2025-11-01,389.02287520072286,Paid,2026-01-07,0,
BILL_9472,SUB_03158,2025-12-01,314.21767393467536,Paid,2026-01-13,0,Service Issue
BILL_9473,SUB_03158,2026-01-01,446.30906158902235,Paid,2026-01-12,0,
BILL_9474,SUB_03159,2025-11-01,268.8230098083108,Paid,2026-01-16,0,Service Issue
BILL_9475,SUB_03159,2025-12-01,242.81247426675827,Paid,2026-01-18,10,
BILL_9476,SUB_03159,2026-01-01,254.26590074568503,Paid,2026-01-04,50,Promo
BILL_9477,SUB_03160,2025-11-01,368.803408948923,Overdue,2026-01-18,0,
BILL_9478,SUB_03160,2025-12-01,383.4343927673039,Paid,2026-01-09,0,Service Issue
BILL_9479,SUB_03160,2026-01-01,425.3487136494837,Paid,2026-01-13,0,
BILL_9480,SUB_03161,2025-11-01,365.8035994297856,Paid,2026-01-14,0,
BILL_9481,SUB_03161,2025-12-01,303.58573921999334,Pending,2026-01-13,50,Promo
BILL_9482,SUB_03161,2026-01-01,325.4397966914036,Paid,2026-01-06,0,Promo
BILL_9483,SUB_03162,2025-11-01,397.13948823764485,Paid,2026-01-02,20,
BILL_9484,SUB_03162,2025-12-01,311.3134278526023,Paid,2026-01-18,50,Promo
BILL_9485,SUB_03162,2026-01-01,378.9639985426946,Paid,2026-01-06,10,Promo
BILL_9486,SUB_03163,2025-11-01,269.29554568579937,Paid,2026-01-09,0,Promo
BILL_9487,SUB_03163,2025-12-01,271.85455393290454,Pending,2026-01-03,20,Promo
BILL_9488,SUB_03163,2026-01-01,306.52787860983796,Paid,2026-01-06,0,
BILL_9489,SUB_03164,2025-11-01,344.94538747201005,Paid,2026-01-15,50,
BILL_9490,SUB_03164,2025-12-01,448.2275345938338,Paid,2026-01-03,10,
BILL_9491,SUB_03164,2026-01-01,316.636153749465,Paid,2026-01-13,0,
BILL_9492,SUB_03165,2025-11-01,396.86324810677866,Paid,2026-01-15,10,Service Issue
BILL_9493,SUB_03165,2025-12-01,397.92625173164663,Overdue,2026-01-06,0,Billing Error
BILL_9494,SUB_03165,2026-01-01,315.68876172497164,Paid,2026-01-19,0,
BILL_9495,SUB_03166,2025-11-01,396.7683239992534,Paid,2026-01-19,50,
BILL_9496,SUB_03166,2025-12-01,358.48392346317087,Paid,2026-01-17,0,Promo
BILL_9497,SUB_03166,2026-01-01,395.3902538314462,Paid,2026-01-06,0,Promo
BILL_9498,SUB_03167,2025-11-01,151.52317924611975,Overdue,2026-01-03,10,
BILL_9499,SUB_03167,2025-12-01,124.50740526670118,Paid,2026-01-19,0,Service Issue
BILL_9500,SUB_03167,2026-01-01,133.16844332534214,Overdue,2026-01-04,0,Promo
BILL_9501,SUB_03168,2025-11-01,419.5972007249429,Paid,2026-01-10,10,
BILL_9502,SUB_03168,2025-12-01,408.6008988297454,Paid,2026-01-07,0,
BILL_9503,SUB_03168,2026-01-01,371.31038709271724,Pending,2026-01-19,50,Service Issue
BILL_9504,SUB_03169,2025-11-01,448.1010846264714,Paid,2026-01-02,20,
BILL_9505,SUB_03169,2025-12-01,369.0683845626428,Paid,2026-01-19,0,
BILL_9506,SUB_03169,2026-01-01,304.3761496865018,Overdue,2026-01-03,50,Billing Error
BILL_9507,SUB_03170,2025-11-01,75.53609051655862,Paid,2026-01-18,0,
BILL_9508,SUB_03170,2025-12-01,86.04205657752493,Paid,2026-01-13,20,
BILL_9509,SUB_03170,2026-01-01,75.72405671950045,Partial,2026-01-03,0,Promo
BILL_9510,SUB_03171,2025-11-01,334.3316581663236,Paid,2026-01-02,0,
BILL_9511,SUB_03171,2025-12-01,290.46174100260384,Paid,2026-01-11,0,
BILL_9512,SUB_03171,2026-01-01,287.1266240339636,Paid,2026-01-03,50,Billing Error
BILL_9513,SUB_03172,2025-11-01,407.8814770145912,Overdue,2026-01-06,0,
BILL_9514,SUB_03172,2025-12-01,444.1653490268728,Paid,2026-01-18,10,Service Issue
BILL_9515,SUB_03172,2026-01-01,368.1542699285883,Paid,2026-01-02,0,Billing Error
BILL_9516,SUB_03173,2025-11-01,282.54233485548286,Pending,2026-01-15,0,Promo
BILL_9517,SUB_03173,2025-12-01,202.11483992912042,Pending,2026-01-07,0,
BILL_9518,SUB_03173,2026-01-01,276.65792957463015,Paid,2026-01-12,50,Promo
BILL_9519,SUB_03174,2025-11-01,206.2799992322891,Paid,2026-01-08,0,Promo
BILL_9520,SUB_03174,2025-12-01,283.84394231973516,Overdue,2026-01-10,0,Promo
BILL_9521,SUB_03174,2026-01-01,288.2366344872064,Paid,2026-01-04,0,
BILL_9522,SUB_03175,2025-11-01,421.2392449682059,Paid,2026-01-07,0,Promo
BILL_9523,SUB_03175,2025-12-01,426.49725249098685,Paid,2026-01-10,0,
BILL_9524,SUB_03175,2026-01-01,387.2964664294466,Overdue,2026-01-07,10,
BILL_9525,SUB_03176,2025-11-01,196.5920130161742,Paid,2026-01-11,20,
BILL_9526,SUB_03176,2025-12-01,229.43245103097192,Partial,2026-01-09,0,
BILL_9527,SUB_03176,2026-01-01,211.75221513982817,Paid,2026-01-17,0,Promo
BILL_9528,SUB_03177,2025-11-01,231.81690644224173,Paid,2026-01-08,0,
BILL_9529,SUB_03177,2025-12-01,286.3210516638669,Overdue,2026-01-19,0,
BILL_9530,SUB_03177,2026-01-01,306.47732407804307,Paid,2026-01-19,50,
BILL_9531,SUB_03178,2025-11-01,339.13800829201847,Paid,2026-01-16,50,Billing Error
BILL_9532,SUB_03178,2025-12-01,441.4370806006138,Partial,2026-01-07,10,Promo
BILL_9533,SUB_03178,2026-01-01,446.6863730069186,Paid,2026-01-06,20,Promo
BILL_9534,SUB_03179,2025-11-01,289.1864154840122,Paid,2026-01-19,0,
BILL_9535,SUB_03179,2025-12-01,325.76394081097226,Paid,2026-01-09,0,
BILL_9536,SUB_03179,2026-01-01,397.22056851914374,Paid,2026-01-04,20,Billing Error
BILL_9537,SUB_03180,2025-11-01,275.72849017765924,Paid,2026-01-17,0,
BILL_9538,SUB_03180,2025-12-01,230.47452802524896,Paid,2026-01-18,0,Billing Error
BILL_9539,SUB_03180,2026-01-01,224.64530322310927,Overdue,2026-01-18,10,Promo
BILL_9540,SUB_03181,2025-11-01,101.9558726868891,Paid,2026-01-13,0,Promo
BILL_9541,SUB_03181,2025-12-01,97.68907605792768,Pending,2026-01-08,50,
BILL_9542,SUB_03181,2026-01-01,110.27821331721978,Overdue,2026-01-07,10,
BILL_9543,SUB_03182,2025-11-01,228.1659877335817,Overdue,2026-01-03,0,Billing Error
BILL_9544,SUB_03182,2025-12-01,229.58840382349257,Paid,2026-01-06,50,Promo
BILL_9545,SUB_03182,2026-01-01,218.25150082871903,Paid,2026-01-03,0,
BILL_9546,SUB_03183,2025-11-01,383.6546095664411,Paid,2026-01-04,50,Service Issue
BILL_9547,SUB_03183,2025-12-01,349.8398338463606,Paid,2026-01-06,0,Billing Error
BILL_9548,SUB_03183,2026-01-01,423.59106321884684,Paid,2026-01-18,10,
BILL_9549,SUB_03184,2025-11-01,463.66767726252294,Pending,2026-01-20,10,
BILL_9550,SUB_03184,2025-12-01,424.78528933182986,Paid,2026-01-11,0,
BILL_9551,SUB_03184,2026-01-01,471.5765185818738,Overdue,2026-01-13,50,Service Issue
BILL_9552,SUB_03185,2025-11-01,283.45757059925904,Paid,2026-01-19,10,Service Issue
BILL_9553,SUB_03185,2025-12-01,287.21196368091734,Paid,2026-01-20,10,Service Issue
BILL_9554,SUB_03185,2026-01-01,258.23716509209476,Paid,2026-01-14,0,
BILL_9555,SUB_03186,2025-11-01,456.7124312087724,Paid,2026-01-09,0,
BILL_9556,SUB_03186,2025-12-01,331.36794333768313,Partial,2026-01-04,20,
BILL_9557,SUB_03186,2026-01-01,438.51415439847904,Partial,2026-01-13,50,Service Issue
BILL_9558,SUB_03187,2025-11-01,381.84627986422197,Paid,2026-01-05,50,
BILL_9559,SUB_03187,2025-12-01,387.80486582025117,Partial,2026-01-15,0,Promo
BILL_9560,SUB_03187,2026-01-01,357.1943314884299,Paid,2026-01-08,10,Billing Error
BILL_9561,SUB_03188,2025-11-01,380.5992969597759,Paid,2026-01-14,20,
BILL_9562,SUB_03188,2025-12-01,519.4126292491477,Paid,2026-01-13,0,Service Issue
BILL_9563,SUB_03188,2026-01-01,419.3117266658193,Overdue,2026-01-16,10,
BILL_9564,SUB_03189,2025-11-01,300.97428298519685,Paid,2026-01-03,20,Promo
BILL_9565,SUB_03189,2025-12-01,222.34607149821966,Paid,2026-01-02,50,Promo
