usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_32952,SUB_01465,2025-09-24,1.45,325,16,3.2,3.27
USG_32953,SUB_04732,2025-11-20,4.8,245,29,10.45,1.34
USG_32954,SUB_03131,2025-11-12,5.8,42,19,13.73,0.91
USG_32955,SUB_02750,2025-09-15,0.64,472,3,4.85,4.06
USG_32956,SUB_01970,2025-12-18,0.04,53,93,17.08,9.77
USG_32957,SUB_03293,2025-12-15,4.18,168,46,1.32,3.62
USG_32958,SUB_00308,2025-11-17,2.64,74,67,2.49,2.0
USG_32959,SUB_02314,2025-12-06,22.57,207,18,7.28,14.04
USG_32960,SUB_00203,2025-09-26,4.44,29,86,9.19,2.63
USG_32961,SUB_03281,2025-09-24,11.44,148,34,20.3,6.51
USG_32962,SUB_04334,2025-09-30,3.19,172,79,0.83,1.9
USG_32963,SUB_02515,2025-09-21,4.82,55,29,22.12,4.8
USG_32964,SUB_04408,2025-10-06,3.7,191,99,5.5,0.18
USG_32965,SUB_01346,2025-09-04,1.6,246,58,13.72,2.81
USG_32966,SUB_01633,2025-09-30,1.51,446,35,21.14,6.07
USG_32967,SUB_04792,2025-12-12,9.47,367,13,10.11,1.38
USG_32968,SUB_01895,2025-09-28,5.6,180,0,10.96,0.56
USG_32969,SUB_01792,2025-11-01,5.7,308,89,3.38,3.63
USG_32970,SUB_04758,2025-12-17,4.45,294,84,3.32,20.99
USG_32971,SUB_03442,2025-09-17,2.16,77,14,0.06,5.05
USG_32972,SUB_03200,2025-11-07,3.48,220,65,13.94,5.74
USG_32973,SUB_01962,2025-11-12,2.12,289,19,11.16,3.72
USG_32974,SUB_03189,2025-09-05,1.5,487,99,1.67,8.87
USG_32975,SUB_03079,2025-09-15,4.57,260,26,3.78,0.46
USG_32976,SUB_02149,2025-12-20,0.68,482,78,10.24,4.96
USG_32977,SUB_00942,2025-10-12,2.65,332,54,10.59,1.47
USG_32978,SUB_00836,2025-09-28,14.3,367,11,14.94,0.33
USG_32979,SUB_00891,2025-11-17,17.63,117,23,6.75,10.8
USG_32980,SUB_04003,2025-09-30,4.27,293,47,16.14,6.27
USG_32981,SUB_03922,2025-12-17,8.94,85,85,2.15,1.74
USG_32982,SUB_04239,2025-11-14,1.01,75,96,28.42,3.34
USG_32983,SUB_00050,2025-09-29,10.09,257,92,10.83,0.31
USG_32984,SUB_00794,2025-11-29,2.89,174,49,2.52,0.94
USG_32985,SUB_03484,2025-10-17,5.03,363,24,1.22,2.4
USG_32986,SUB_01106,2025-11-25,0.27,494,50,0.01,7.23
USG_32987,SUB_01261,2025-10-06,2.28,419,37,7.01,0.57
USG_32988,SUB_04756,2025-10-06,1.77,228,14,2.1,34.49
USG_32989,SUB_04184,2025-12-02,1.78,219,55,39.31,12.7
USG_32990,SUB_03675,2025-12-20,0.74,272,25,7.18,0.52
USG_32991,SUB_00681,2025-12-09,5.65,403,83,0.24,3.2
USG_32992,SUB_02585,2025-09-12,4.16,268,28,7.96,13.47
USG_32993,SUB_03451,2025-09-21,4.15,79,38,8.27,2.02
USG_32994,SUB_00026,2025-10-10,1.4,450,99,3.95,3.47
USG_32995,SUB_03669,2025-10-28,1.09,218,93,25.91,2.36
USG_32996,SUB_03315,2025-09-30,2.97,273,58,19.18,2.92
USG_32997,SUB_02382,2025-11-02,1.58,378,35,3.12,7.53
USG_32998,SUB_00044,2025-11-26,0.22,345,98,7.22,7.0
USG_32999,SUB_01918,2025-12-21,7.41,219,15,5.76,3.74
USG_33000,SUB_01202,2025-10-17,1.34,267,21,9.34,8.18
USG_33001,SUB_03274,2025-12-10,27.06,88,9,11.56,2.03
USG_33002,SUB_04047,2025-09-27,4.88,55,17,0.64,3.08
USG_33003,SUB_04353,2025-10-08,9.22,291,17,2.49,2.6
USG_33004,SUB_02148,2025-10-08,3.74,475,2,31.49,1.25
USG_33005,SUB_02151,2025-09-15,12.7,55,14,1.35,4.51
USG_33006,SUB_00199,2025-09-09,0.98,303,91,7.58,1.49
USG_33007,SUB_02604,2025-09-10,1.68,355,22,5.04,3.86
USG_33008,SUB_03216,2025-09-07,0.96,294,77,8.15,5.03
USG_33009,SUB_02773,2025-09-13,8.67,468,61,0.22,7.33
USG_33010,SUB_00048,2025-09-14,1.02,394,42,45.82,7.41
USG_33011,SUB_04886,2025-10-17,4.54,223,66,5.71,1.27
USG_33012,SUB_00665,2025-11-30,5.03,429,83,29.93,4.18
USG_33013,SUB_03250,2025-12-16,9.82,128,71,29.88,1.86
USG_33014,SUB_01340,2025-11-06,0.99,358,20,12.41,15.4
USG_33015,SUB_02275,2025-10-09,6.85,302,7,8.32,2.55
USG_33016,SUB_04446,2025-12-28,0.9,99,26,5.29,8.15
USG_33017,SUB_04515,2025-09-26,33.67,479,40,21.81,2.34
USG_33018,SUB_02508,2025-10-22,10.59,485,14,10.64,1.17
USG_33019,SUB_01958,2025-09-07,0.98,432,13,3.59,0.67
USG_33020,SUB_00491,2025-11-23,6.46,229,82,39.74,1.98
USG_33021,SUB_01956,2025-11-12,13.8,407,57,1.6,1.76
USG_33022,SUB_04351,2025-09-27,0.49,313,38,27.46,4.93
USG_33023,SUB_04256,2025-11-02,5.7,333,30,23.8,16.36
USG_33024,SUB_03816,2025-12-09,11.52,83,92,4.91,0.12
USG_33025,SUB_03882,2025-09-14,5.12,20,71,6.34,0.29
USG_33026,SUB_01950,2025-09-22,4.28,325,1,0.19,3.33
USG_33027,SUB_01743,2025-09-09,0.19,249,61,18.93,8.17
USG_33028,SUB_00144,2025-10-15,3.54,450,80,11.32,1.46
USG_33029,SUB_01850,2025-12-01,12.14,434,88,6.78,6.36
USG_33030,SUB_02864,2025-12-16,10.78,375,19,5.63,4.62
USG_33031,SUB_00946,2025-11-04,2.59,197,65,0.57,1.64
USG_33032,SUB_00283,2025-09-22,3.08,448,17,9.15,3.2
USG_33033,SUB_03326,2025-10-05,2.16,345,1,10.26,8.91
USG_33034,SUB_04417,2025-10-15,10.57,414,70,4.89,5.27
USG_33035,SUB_04691,2025-09-04,1.9,446,20,10.44,5.83
USG_33036,SUB_03124,2025-09-21,2.59,441,65,1.46,0.92
USG_33037,SUB_04921,2025-11-08,2.34,222,83,1.64,2.0
USG_33038,SUB_02936,2025-11-16,5.1,194,69,54.7,6.66
USG_33039,SUB_04793,2025-11-08,0.1,472,59,10.57,1.43
USG_33040,SUB_04497,2025-12-18,2.17,138,58,7.7,4.44
USG_33041,SUB_02209,2025-10-30,18.74,272,86,2.13,0.58
USG_33042,SUB_00510,2025-12-05,1.26,110,7,0.09,8.95
USG_33043,SUB_01749,2025-11-27,0.87,317,35,10.62,23.36
USG_33044,SUB_01778,2025-12-15,5.47,115,62,26.94,1.52
USG_33045,SUB_00643,2025-12-21,2.22,174,78,2.47,4.0
USG_33046,SUB_04965,2025-09-20,2.13,475,81,1.93,7.22
USG_33047,SUB_04060,2025-10-23,4.48,98,79,2.62,0.42
USG_33048,SUB_01954,2025-10-19,2.33,98,13,20.66,1.21
USG_33049,SUB_04846,2025-12-07,8.24,90,72,37.01,0.51
USG_33050,SUB_00642,2025-10-25,7.64,391,16,12.56,3.32
USG_33051,SUB_02245,2025-11-16,1.48,262,83,2.84,4.13
USG_33052,SUB_01220,2025-11-16,6.32,312,6,1.46,5.89
USG_33053,SUB_02048,2025-10-12,2.72,343,70,0.1,4.96
USG_33054,SUB_02074,2025-10-05,1.51,209,30,6.02,5.13
USG_33055,SUB_04890,2025-10-10,4.64,65,14,6.53,1.06
USG_33056,SUB_02732,2025-11-29,2.2,7,59,3.34,13.34
USG_33057,SUB_03841,2025-12-26,11.1,182,46,2.6,2.14
USG_33058,SUB_04736,2025-12-25,12.74,295,14,4.58,1.59
USG_33059,SUB_03294,2025-12-18,0.66,178,68,3.53,3.37
USG_33060,SUB_01153,2025-10-22,0.08,153,48,2.08,12.04
USG_33061,SUB_03302,2025-11-23,19.38,282,61,7.6,6.75
USG_33062,SUB_03578,2025-09-23,2.92,142,57,0.27,0.35
USG_33063,SUB_04406,2025-09-07,0.79,229,59,0.79,16.11
USG_33064,SUB_03790,2025-10-07,1.68,35,94,7.07,1.49
USG_33065,SUB_02596,2025-10-08,1.1,103,78,2.99,2.73
USG_33066,SUB_04369,2025-12-03,1.62,8,40,0.73,4.72
USG_33067,SUB_01611,2025-11-28,8.96,212,63,24.11,16.8
USG_33068,SUB_03036,2025-10-12,2.17,437,31,7.69,13.07
USG_33069,SUB_00143,2025-09-10,1.69,318,64,23.39,2.91
USG_33070,SUB_00709,2025-12-13,1.75,446,24,12.56,0.32
USG_33071,SUB_01211,2025-10-22,2.82,463,97,3.23,1.59
USG_33072,SUB_03445,2025-10-03,2.23,261,82,21.17,1.91
USG_33073,SUB_00511,2025-10-26,1.56,474,38,31.49,3.47
USG_33074,SUB_00527,2025-11-15,5.54,92,29,18.3,0.5
USG_33075,SUB_03608,2025-11-04,0.55,4,63,27.07,7.08
USG_33076,SUB_04807,2025-11-30,7.54,410,3,0.83,7.62
USG_33077,SUB_02544,2025-10-05,3.03,96,0,1.62,9.16
USG_33078,SUB_02714,2025-11-10,0.61,292,96,4.61,14.34
USG_33079,SUB_02685,2025-10-19,6.15,10,77,29.75,8.4
USG_33080,SUB_04275,2025-10-23,3.83,228,46,5.74,8.74
USG_33081,SUB_01986,2025-11-22,0.55,75,24,14.43,2.79
USG_33082,SUB_00240,2025-11-03,1.52,425,73,3.43,5.93
USG_33083,SUB_02381,2025-11-08,2.82,371,65,12.24,1.01
USG_33084,SUB_02001,2025-12-23,5.13,353,45,1.42,11.25
USG_33085,SUB_01329,2025-11-30,0.38,180,91,9.76,1.44
USG_33086,SUB_01673,2025-11-02,4.17,408,69,6.36,6.45
USG_33087,SUB_04147,2025-12-24,4.01,212,50,13.26,7.88
USG_33088,SUB_00371,2025-11-23,2.32,109,29,3.65,0.04
USG_33089,SUB_02371,2025-09-22,4.11,376,70,1.31,0.26
USG_33090,SUB_02229,2025-12-26,0.94,132,37,1.64,2.64
USG_33091,SUB_03700,2025-10-31,3.34,19,32,8.21,3.61
USG_33092,SUB_04318,2025-09-04,8.35,402,38,3.21,20.9
USG_33093,SUB_01098,2025-11-03,2.57,87,82,7.66,1.17
USG_33094,SUB_03830,2025-10-17,0.89,391,54,29.7,6.33
USG_33095,SUB_03244,2025-09-07,2.13,467,85,9.03,0.85
USG_33096,SUB_03218,2025-09-25,0.26,20,24,22.94,2.0
USG_33097,SUB_02206,2025-11-22,0.42,155,60,0.21,3.95
USG_33098,SUB_03324,2025-11-20,4.6,265,57,2.57,5.29
USG_33099,SUB_03791,2025-12-26,2.34,62,20,0.5,1.09
USG_33100,SUB_02100,2025-12-15,14.22,231,50,0.06,2.07
USG_33101,SUB_03089,2025-09-11,4.06,479,79,11.92,4.05
USG_33102,SUB_02037,2025-12-28,1.36,349,62,10.94,0.69
USG_33103,SUB_02424,2025-11-16,5.93,269,26,45.65,0.31
USG_33104,SUB_03253,2025-12-27,7.19,163,22,9.72,4.08
USG_33105,SUB_04090,2025-11-20,2.71,205,77,0.03,1.41
USG_33106,SUB_04134,2025-12-16,3.89,329,44,3.14,8.92
USG_33107,SUB_03373,2025-09-24,8.34,202,84,4.02,5.5
USG_33108,SUB_03883,2025-10-12,5.11,329,22,7.67,2.39
USG_33109,SUB_03981,2025-11-27,5.72,274,99,1.1,0.96
USG_33110,SUB_00362,2025-12-11,4.13,107,92,7.24,0.59
USG_33111,SUB_00880,2025-10-20,6.1,267,76,14.43,8.34
USG_33112,SUB_04624,2025-09-25,2.66,199,90,21.36,4.29
USG_33113,SUB_02262,2025-11-05,1.21,343,82,6.65,0.86
USG_33114,SUB_03630,2025-12-23,3.2,229,16,25.1,2.75
USG_33115,SUB_04262,2025-12-09,7.19,416,75,4.51,1.58
USG_33116,SUB_00922,2025-12-24,0.95,177,9,25.81,0.43
USG_33117,SUB_04510,2025-11-18,0.08,131,50,2.25,0.09
USG_33118,SUB_03978,2025-09-25,1.71,217,10,10.75,0.84
USG_33119,SUB_01531,2025-10-15,1.12,217,41,2.16,12.28
USG_33120,SUB_03686,2025-10-07,4.44,433,48,11.71,12.34
USG_33121,SUB_00608,2025-09-24,0.64,319,55,7.33,0.16
USG_33122,SUB_02297,2025-11-22,0.46,325,25,12.54,2.25
USG_33123,SUB_04921,2025-12-28,0.29,454,14,0.13,13.66
USG_33124,SUB_04714,2025-12-21,4.87,81,61,2.54,16.79
USG_33125,SUB_04491,2025-12-31,1.41,144,30,3.72,13.82
USG_33126,SUB_04954,2025-10-08,0.06,477,25,3.38,5.26
USG_33127,SUB_04299,2025-10-30,2.32,437,47,11.17,0.54
USG_33128,SUB_00131,2025-10-14,0.85,104,40,4.57,9.49
USG_33129,SUB_00447,2025-11-19,2.59,290,67,18.28,3.38
USG_33130,SUB_03947,2025-10-09,1.52,28,79,11.4,4.94
USG_33131,SUB_03830,2025-12-02,7.71,352,80,5.83,0.51
USG_33132,SUB_02899,2025-10-04,7.17,5,84,3.62,4.16
USG_33133,SUB_00067,2025-10-08,7.85,382,43,6.91,1.48
USG_33134,SUB_01801,2025-10-27,5.5,473,93,0.95,0.44
USG_33135,SUB_03810,2025-12-11,7.65,174,52,12.95,5.88
USG_33136,SUB_02557,2025-10-19,4.75,108,19,11.52,5.33
USG_33137,SUB_00295,2025-09-12,7.95,275,72,15.18,1.7
USG_33138,SUB_03443,2025-10-31,0.67,410,42,8.58,3.48
USG_33139,SUB_03625,2025-09-21,5.47,29,49,10.89,2.77
USG_33140,SUB_00454,2025-10-22,3.81,78,8,4.88,6.56
USG_33141,SUB_04202,2025-12-05,0.6,355,45,3.37,0.74
USG_33142,SUB_02884,2025-09-05,8.2,254,90,3.41,3.14
USG_33143,SUB_03942,2025-11-15,2.21,161,57,4.04,9.96
USG_33144,SUB_04636,2025-09-06,4.62,78,4,12.38,0.52
USG_33145,SUB_01127,2025-09-15,1.89,148,82,0.54,6.17
USG_33146,SUB_02318,2025-11-02,2.42,491,52,5.89,2.14
USG_33147,SUB_01247,2025-10-25,2.68,64,35,32.06,1.3
USG_33148,SUB_02687,2025-12-18,1.22,234,43,3.93,3.62
USG_33149,SUB_00860,2025-09-28,4.49,470,58,5.52,5.46
USG_33150,SUB_02692,2025-10-30,2.3,15,59,2.25,5.2
USG_33151,SUB_04023,2025-11-29,2.04,5,92,14.63,2.03
USG_33152,SUB_04482,2025-11-29,0.9,16,10,1.44,6.1
USG_33153,SUB_04305,2025-10-06,0.36,25,0,0.28,0.49
USG_33154,SUB_03839,2025-11-06,4.23,26,47,8.23,17.03
USG_33155,SUB_04636,2025-11-25,2.38,285,47,37.51,3.61
USG_33156,SUB_03691,2025-09-04,37.46,22,11,3.22,12.31
USG_33157,SUB_02954,2025-12-23,2.81,217,84,30.87,6.61
USG_33158,SUB_03157,2025-12-19,3.56,365,89,27.6,9.44
USG_33159,SUB_04006,2025-10-22,4.41,62,11,6.45,8.04
USG_33160,SUB_04752,2025-12-21,6.04,298,4,3.46,0.43
USG_33161,SUB_00011,2025-11-05,4.34,166,67,5.97,8.6
USG_33162,SUB_01994,2025-11-20,4.9,407,86,3.67,7.51
USG_33163,SUB_00919,2025-10-20,0.21,5,29,11.64,2.31
USG_33164,SUB_00705,2025-09-24,3.31,172,90,34.78,0.95
USG_33165,SUB_02677,2025-10-10,6.05,22,36,1.75,7.96
USG_33166,SUB_01307,2025-12-26,11.13,98,77,15.38,13.44
USG_33167,SUB_04639,2025-10-06,3.69,52,10,2.78,12.01
USG_33168,SUB_04755,2025-11-05,3.57,91,63,14.16,1.79
USG_33169,SUB_04715,2025-12-28,0.66,269,43,6.72,1.67
USG_33170,SUB_00664,2025-11-10,10.62,309,67,18.44,2.11
USG_33171,SUB_01293,2025-12-22,13.23,306,67,1.86,7.14
USG_33172,SUB_00385,2025-11-14,0.49,164,77,7.63,1.64
USG_33173,SUB_01083,2025-12-23,0.06,52,38,5.16,15.82
USG_33174,SUB_02698,2025-10-19,7.36,471,0,9.14,14.8
USG_33175,SUB_03562,2025-12-16,3.35,393,16,6.33,6.64
USG_33176,SUB_00380,2025-11-12,3.8,415,21,1.59,4.83
USG_33177,SUB_01609,2025-09-08,10.69,71,58,29.32,12.34
USG_33178,SUB_02316,2025-10-27,5.07,275,21,0.68,1.07
USG_33179,SUB_04456,2025-12-10,1.37,318,68,16.1,5.48
USG_33180,SUB_00853,2025-12-05,6.91,43,35,3.1,1.39
USG_33181,SUB_03943,2025-12-31,2.77,326,45,2.5,2.03
USG_33182,SUB_00556,2025-09-30,3.15,130,22,6.22,4.12
USG_33183,SUB_01851,2025-09-27,10.62,425,82,17.22,6.54
USG_33184,SUB_00949,2025-11-19,1.04,84,21,9.95,1.34
USG_33185,SUB_01869,2025-12-03,4.17,251,76,1.82,17.46
USG_33186,SUB_01907,2025-09-14,0.65,339,79,9.04,0.28
USG_33187,SUB_02301,2025-09-25,10.6,353,89,0.56,7.36
USG_33188,SUB_04833,2025-11-26,10.58,106,14,10.3,2.57
USG_33189,SUB_00302,2025-09-28,17.96,382,39,53.2,2.02
USG_33190,SUB_02117,2025-11-14,0.55,149,5,30.06,2.98
USG_33191,SUB_01071,2025-12-16,15.59,300,85,0.12,0.51
USG_33192,SUB_01459,2025-09-25,7.29,100,74,5.32,15.26
USG_33193,SUB_02761,2025-10-01,15.42,496,86,8.59,8.97
USG_33194,SUB_01342,2025-12-20,3.48,390,72,2.41,8.13
USG_33195,SUB_02852,2025-12-18,6.12,228,49,14.2,2.1
USG_33196,SUB_04460,2025-09-24,3.49,447,66,0.6,1.98
USG_33197,SUB_01808,2025-10-29,0.16,14,23,14.22,0.06
USG_33198,SUB_00664,2025-10-04,1.19,371,6,14.3,0.69
USG_33199,SUB_01864,2025-10-28,3.2,329,42,2.82,5.34
USG_33200,SUB_04701,2025-10-26,7.29,117,40,7.46,0.77
USG_33201,SUB_02410,2025-09-11,0.47,173,39,0.16,5.44
USG_33202,SUB_04323,2025-10-15,3.59,255,26,14.81,4.14
USG_33203,SUB_02259,2025-10-10,5.05,17,58,2.8,1.96
USG_33204,SUB_00162,2025-12-28,4.05,475,19,22.27,10.46
USG_33205,SUB_02130,2025-12-07,3.06,428,80,20.17,1.77
USG_33206,SUB_02699,2025-10-05,3.7,279,41,11.14,1.37
USG_33207,SUB_03585,2025-11-22,20.32,365,6,18.37,1.84
USG_33208,SUB_00769,2025-09-28,11.44,77,84,0.5,3.42
USG_33209,SUB_01808,2025-09-15,0.67,151,80,9.29,0.86
USG_33210,SUB_04608,2025-10-04,2.6,462,53,5.39,0.18
USG_33211,SUB_01964,2025-12-06,0.22,416,99,17.71,1.98
USG_33212,SUB_03315,2025-10-19,2.19,403,98,6.78,4.26
USG_33213,SUB_03884,2025-10-31,1.31,188,56,0.37,7.57
USG_33214,SUB_02094,2025-12-15,0.7,483,88,14.96,3.68
USG_33215,SUB_04926,2025-12-26,0.72,351,70,2.18,1.18
USG_33216,SUB_03019,2025-12-30,0.25,341,19,3.23,1.56
USG_33217,SUB_03531,2025-12-05,11.72,106,7,1.43,3.07
USG_33218,SUB_03198,2025-09-06,10.51,231,98,26.03,1.71
USG_33219,SUB_01765,2025-12-19,3.34,459,8,1.68,8.82
USG_33220,SUB_02977,2025-10-19,0.53,30,47,16.52,4.12
USG_33221,SUB_03947,2025-10-26,10.45,300,3,6.85,2.0
USG_33222,SUB_01857,2025-11-30,9.09,474,75,11.99,18.27
USG_33223,SUB_02535,2025-11-01,5.09,364,88,11.65,4.4
USG_33224,SUB_04006,2025-10-02,7.59,365,28,10.86,3.75
USG_33225,SUB_02323,2025-10-31,2.82,45,56,5.79,21.5
USG_33226,SUB_03740,2025-11-06,1.63,14,14,14.27,14.27
USG_33227,SUB_01298,2025-12-20,2.51,435,20,28.79,4.52
USG_33228,SUB_00741,2025-10-04,4.11,114,91,3.68,9.53
USG_33229,SUB_01685,2025-09-27,3.14,84,27,7.62,0.81
USG_33230,SUB_01262,2025-10-16,2.09,32,85,0.08,11.22
USG_33231,SUB_02064,2025-09-29,8.32,437,45,9.15,1.65
USG_33232,SUB_04860,2025-10-26,3.3,39,82,1.22,0.43
USG_33233,SUB_02120,2025-10-15,0.4,394,59,6.72,1.4
USG_33234,SUB_04454,2025-12-20,4.16,320,85,1.78,0.15
USG_33235,SUB_03751,2025-12-17,6.95,166,32,4.49,9.74
USG_33236,SUB_01532,2025-11-30,2.15,254,98,19.18,2.6
USG_33237,SUB_03578,2025-10-06,1.96,467,56,18.24,5.83
USG_33238,SUB_03891,2025-10-30,3.03,241,34,4.13,7.54
USG_33239,SUB_00095,2025-11-12,3.22,62,53,18.19,0.13
USG_33240,SUB_00726,2025-11-08,2.65,258,10,16.37,2.83
USG_33241,SUB_02006,2025-11-08,2.53,76,4,17.91,6.14
USG_33242,SUB_02671,2025-09-24,2.69,293,83,15.47,25.55
USG_33243,SUB_00247,2025-10-07,5.86,242,97,0.05,11.41
USG_33244,SUB_03157,2025-10-18,0.42,95,88,5.48,8.22
USG_33245,SUB_01660,2025-10-28,3.37,327,0,0.59,1.16
USG_33246,SUB_00531,2025-09-27,2.78,396,88,5.08,0.21
USG_33247,SUB_01906,2025-09-14,1.22,252,33,0.29,4.24
USG_33248,SUB_04551,2025-12-02,4.76,420,65,1.59,8.49
USG_33249,SUB_01875,2025-11-28,2.14,347,59,2.2,12.84
USG_33250,SUB_02261,2025-11-25,0.38,205,16,3.5,2.36
USG_33251,SUB_02891,2025-11-19,12.37,373,56,64.54,0.5
USG_33252,SUB_03288,2025-12-28,5.06,468,39,3.7,6.88
USG_33253,SUB_00384,2025-09-14,1.01,313,37,18.9,11.9
USG_33254,SUB_01978,2025-09-19,1.28,77,68,8.09,8.86
USG_33255,SUB_01566,2025-10-25,3.13,327,77,1.56,0.06
USG_33256,SUB_03987,2025-12-06,3.47,42,77,9.06,8.52
USG_33257,SUB_04929,2025-09-09,22.55,42,62,9.49,7.43
USG_33258,SUB_00694,2025-09-15,8.23,392,71,22.79,17.13
USG_33259,SUB_04075,2025-10-20,0.26,379,31,21.07,3.68
USG_33260,SUB_04121,2025-09-16,1.43,26,83,17.27,4.01
USG_33261,SUB_03243,2025-09-04,23.92,352,4,10.88,4.85
USG_33262,SUB_00588,2025-12-28,12.69,463,86,10.65,2.34
USG_33263,SUB_04283,2025-10-05,7.59,225,61,4.45,13.55
USG_33264,SUB_04702,2025-09-28,6.37,402,78,2.74,0.16
USG_33265,SUB_04890,2025-10-17,4.12,327,42,4.54,1.81
USG_33266,SUB_03000,2025-12-24,2.88,253,17,19.52,13.78
USG_33267,SUB_00889,2025-10-04,4.14,59,8,21.11,1.65
USG_33268,SUB_00585,2025-10-26,10.42,424,53,2.7,6.04
USG_33269,SUB_03635,2025-12-26,2.77,57,52,2.26,3.25
USG_33270,SUB_02985,2025-11-27,0.61,40,39,4.01,18.53
USG_33271,SUB_02831,2025-10-07,0.3,239,54,22.0,3.66
USG_33272,SUB_04409,2025-10-22,3.46,298,39,0.18,1.82
USG_33273,SUB_02586,2025-11-26,10.28,455,46,3.04,2.39
USG_33274,SUB_01053,2025-09-26,5.7,406,21,5.3,0.01
USG_33275,SUB_01323,2025-12-01,2.38,450,24,14.79,9.08
USG_33276,SUB_02505,2025-09-23,1.54,472,20,16.89,0.33
USG_33277,SUB_01742,2025-11-17,4.7,66,8,14.11,0.23
USG_33278,SUB_04228,2025-12-06,0.22,149,35,6.2,3.88
USG_33279,SUB_00259,2025-11-25,8.1,299,72,0.69,2.66
USG_33280,SUB_03098,2025-10-11,2.87,380,46,4.01,7.57
USG_33281,SUB_00840,2025-11-30,6.21,486,33,21.3,0.11
USG_33282,SUB_03083,2025-10-18,0.88,217,65,2.93,5.56
USG_33283,SUB_01162,2025-10-02,5.29,262,81,3.44,5.97
USG_33284,SUB_00645,2025-10-14,1.76,364,59,0.03,0.71
USG_33285,SUB_00964,2025-11-26,2.35,448,12,2.61,13.11
USG_33286,SUB_01138,2025-09-25,4.73,156,9,2.78,4.78
USG_33287,SUB_04334,2025-11-03,9.13,157,40,0.36,2.0
USG_33288,SUB_02176,2025-09-20,2.38,23,73,0.94,5.32
USG_33289,SUB_00638,2025-11-17,2.49,303,95,4.86,1.61
USG_33290,SUB_00473,2025-12-03,2.88,329,41,19.43,7.11
USG_33291,SUB_04561,2025-12-08,6.12,288,97,1.27,2.79
USG_33292,SUB_01839,2025-12-28,10.04,364,5,5.1,3.25
USG_33293,SUB_03685,2025-12-04,15.15,362,39,5.05,0.54
USG_33294,SUB_00445,2025-11-09,14.68,204,28,2.51,9.01
USG_33295,SUB_02213,2025-12-06,7.87,408,48,16.35,1.67
USG_33296,SUB_04412,2025-10-10,5.28,307,68,3.24,10.05
USG_33297,SUB_00825,2025-12-06,2.1,137,79,4.56,4.84
USG_33298,SUB_04134,2025-12-26,12.37,18,89,9.88,3.55
USG_33299,SUB_03440,2025-09-18,0.73,488,93,8.6,1.72
USG_33300,SUB_00061,2025-11-27,1.02,414,15,0.53,8.05
USG_33301,SUB_00377,2025-09-15,0.91,215,15,12.41,9.98
USG_33302,SUB_04329,2025-12-14,9.46,494,22,4.03,29.25
USG_33303,SUB_04440,2025-11-06,9.6,123,8,5.67,4.05
USG_33304,SUB_01622,2025-12-15,0.83,116,1,7.94,1.24
USG_33305,SUB_03208,2025-11-04,16.65,253,5,16.23,1.49
USG_33306,SUB_02109,2025-09-15,1.9,60,48,0.35,0.97
USG_33307,SUB_04432,2025-10-03,4.28,403,48,18.94,8.2
USG_33308,SUB_03698,2025-12-01,5.45,482,23,8.24,0.29
USG_33309,SUB_02347,2025-11-06,0.0,368,13,14.28,9.89
USG_33310,SUB_01008,2025-10-04,2.36,493,87,15.28,10.81
USG_33311,SUB_04757,2025-12-26,5.09,272,45,4.08,1.82
USG_33312,SUB_00767,2025-10-29,8.27,166,17,1.46,4.48
USG_33313,SUB_00596,2025-10-29,2.11,254,41,5.26,2.47
USG_33314,SUB_00520,2025-12-25,5.05,70,94,3.42,0.02
USG_33315,SUB_00493,2025-12-20,3.87,75,53,2.13,0.81
USG_33316,SUB_00427,2025-09-06,2.45,365,89,0.76,2.34
USG_33317,SUB_02640,2025-09-06,1.41,68,52,0.39,1.19
USG_33318,SUB_00793,2025-09-09,6.37,447,85,8.62,7.67
USG_33319,SUB_04643,2025-10-17,6.58,269,84,6.66,9.57
USG_33320,SUB_03542,2025-12-05,1.47,127,79,22.25,0.65
USG_33321,SUB_03777,2025-09-11,0.25,291,35,9.79,3.73
USG_33322,SUB_00234,2025-11-01,15.85,296,85,16.76,1.32
USG_33323,SUB_00487,2025-12-24,1.23,444,71,2.05,7.84
USG_33324,SUB_03021,2025-11-15,5.61,241,64,29.36,1.2
USG_33325,SUB_01776,2025-11-10,2.08,498,39,16.94,0.45
USG_33326,SUB_01352,2025-11-30,2.01,491,95,13.58,10.44
USG_33327,SUB_00657,2025-10-18,8.72,324,78,3.82,9.79
USG_33328,SUB_01944,2025-10-08,9.9,447,86,7.96,10.54
USG_33329,SUB_01917,2025-09-16,4.87,274,66,5.2,3.79
USG_33330,SUB_04925,2025-09-16,0.74,231,27,9.1,2.77
USG_33331,SUB_03707,2025-11-02,0.01,291,87,1.34,2.11
USG_33332,SUB_01782,2025-12-01,2.47,463,36,2.33,1.39
USG_33333,SUB_03340,2025-11-12,5.68,231,54,20.64,0.63
USG_33334,SUB_01214,2025-10-11,4.93,80,26,6.97,0.45
USG_33335,SUB_04216,2025-11-24,15.37,102,42,14.0,8.46
USG_33336,SUB_00343,2025-11-11,5.84,152,14,7.07,8.35
USG_33337,SUB_01453,2025-11-03,8.39,453,26,6.62,25.29
USG_33338,SUB_02619,2025-11-02,8.56,166,13,7.78,6.77
